#Filename                                 MJD
sn2005cf-20050608.25-fast.flm             53529.25
sn2005cf-20050609.27-fast.flm             53530.27
sn2005cf-20050610.34-fast.flm             53531.34
sn2005cf-20050611.32-fast.flm             53532.32
sn2005cf-20050612.36-fast.flm             53533.36
sn2005cf-20050613.29-fast.flm             53534.29
sn2005cf-20050614.31-fast.flm             53535.31
sn2005cf-20050615.24-fast.flm             53536.24
sn2005cf-20050616.19-fast.flm             53537.19
sn2005cf-20050617.23-fast.flm             53538.23
sn2005cf-20050629.31-fast.flm             53550.31
sn2005cf-20050704.23-fast.flm             53555.23
sn2005cf-20050706.23-fast.flm             53557.23
sn2005cf-20050707.18-fast.flm             53558.18
sn2005cf-20050708.19-fast.flm             53559.19
sn2005cf-20050709.23-fast.flm             53560.23
sn2005cf-20050710.21-fast.flm             53561.21
sn2005cf-20050711.20-fast.flm             53562.20
sn2005cf-20050712.18-fast.flm             53563.18
sn2005cf-20050726.18-fast.flm             53577.18
sn2005cf-20050728.19-fast.flm             53579.19
sn2005cf-20050903.14-fast.flm             53616.14
sn2005ch-20050610.28-fast.flm             53531.28
sn2005cn-20050628.21-fast.flm             53549.21
sn2005cr-20050628.19-fast.flm             53549.19
sn2005ej-20050925.15-fast.flm             53638.15
sn2005ej-20050927.22-fast.flm             53640.22
sn2005ej-20050928.10-fast.flm             53641.10
sn2005el-20050927.47-fast.flm             53640.47
sn2005el-20050928.47-fast.flm             53641.47
sn2005el-20050929.48-fast.flm             53642.48
sn2005el-20051005.49-fast.flm             53648.49
sn2005el-20051007.48-fast.flm             53650.48
sn2005el-20051026.50-fast.flm             53669.50
sn2005el-20051102.40-fast.flm             53676.40
sn2005el-20051202.43-fast.flm             53706.43
sn2005eq-20051002.51-fast.flm             53645.51
sn2005eq-20051005.41-fast.flm             53648.41
sn2005eq-20051007.40-fast.flm             53650.40
sn2005eq-20051009.42-fast.flm             53652.42
sn2005eq-20051011.39-fast.flm             53654.39
sn2005eq-20051012.33-fast.flm             53655.33
sn2005eq-20051025.38-fast.flm             53668.38
sn2005eq-20051028.34-fast.flm             53671.34
sn2005eq-20051107.38-fast.flm             53681.38
sn2005eq-20051202.27-mmt.flm              53706.27
sn2005eq-20051202.28-fast.flm             53706.28
sn2005eq-20051205.24-fast.flm             53709.24
sn2005eu-20051007.38-fast.flm             53650.38
sn2005eu-20051009.38-fast.flm             53652.38
sn2005eu-20051011.37-fast.flm             53654.37
sn2005eu-20051025.29-fast.flm             53668.29
sn2005eu-20051027.36-fast.flm             53670.36
sn2005eu-20051109.30-fast.flm             53683.30
sn2005eu-20051125.23-fast.flm             53699.23
sn2005hc-20051030.32-fast.flm             53673.32
sn2005hc-20051031.29-fast.flm             53674.29
sn2005hc-20051105.31-fast.flm             53679.31
sn2005hf-20051027.27-fast.flm             53670.27
sn2005hf-20051028.22-fast.flm             53671.22
sn2005hf-20051030.22-fast.flm             53673.22
sn2005hf-20051031.24-fast.flm             53674.24
sn2005hf-20051101.22-fast.flm             53675.22
sn2005hf-20051103.26-fast.flm             53677.26
sn2005hf-20051106.34-fast.flm             53680.34
sn2005hk-20051101.19-fast.flm             53675.19
sn2005hk-20051102.22-fast.flm             53676.22
sn2005hk-20051103.22-fast.flm             53677.22
sn2005hk-20051104.26-fast.flm             53678.26
sn2005hk-20051105.22-fast.flm             53679.22
sn2005hk-20051106.22-fast.flm             53680.22
sn2005hk-20051107.23-fast.flm             53681.23
sn2005hk-20051108.20-fast.flm             53682.20
sn2005hk-20051109.22-fast.flm             53683.22
sn2005hk-20051125.22-fast.flm             53699.22
sn2005hk-20051201.20-fast.flm             53705.20
sn2005hk-20051204.15-fast.flm             53708.15
sn2005hk-20051208.12-fast.flm             53712.12
sn2005iq-20051107.21-fast.flm             53681.21
sn2005kc-20051130.11-fast.flm             53704.11
sn2005kc-20051203.17-fast.flm             53707.17
sn2005kc-20051205.09-fast.flm             53709.09
sn2005kc-20051209.08-fast.flm             53713.08
sn2005kc-20051223.08-fast.flm             53727.08
sn2005kc-20051227.08-fast.flm             53731.08
sn2005ke-20051125.30-fast.flm             53699.30
sn2005ke-20051127.27-fast.flm             53701.27
sn2005ke-20051201.29-fast.flm             53705.29
sn2005ke-20051203.27-fast.flm             53707.27
sn2005ke-20051205.26-fast.flm             53709.26
sn2005ke-20051206.25-fast.flm             53710.25
sn2005ke-20051208.26-fast.flm             53712.26
sn2005ke-20051221.23-fast.flm             53725.23
sn2005ke-20051223.21-fast.flm             53727.21
sn2005ke-20051226.21-fast.flm             53730.21
sn2005ki-20051202.52-fast.flm             53706.52
sn2005ls-20051221.22-fast.flm             53725.22
sn2005ls-20051227.20-fast.flm             53731.20
sn2005lu-20051223.16-fast.flm             53727.16
sn2005lu-20051225.17-fast.flm             53729.17
sn2005lu-20051227.18-fast.flm             53731.18
sn2005lz-20051227.29-fast.flm             53731.29
sn2005mc-20051227.37-fast.flm             53731.37
sn2005mc-20060104.38-fast.flm             53739.38
sn2005mz-20060103.13-fast.flm             53738.13
sn2005mz-20060121.13-fast.flm             53756.13
sn2005mz-20060123.15-fast.flm             53758.15
sn2005mz-20060129.11-fast.flm             53764.11
sn2005mz-20060201.15-fast.flm             53767.15
sn2005na-20060104.34-fast.flm             53739.34
sn2005na-20060107.32-fast.flm             53742.32
sn2005na-20060109.43-fast.flm             53744.43
sn2005na-20060122.27-fast.flm             53757.27
sn2005na-20060126.39-fast.flm             53761.39
sn2005na-20060130.24-fast.flm             53765.24
sn2006B-20060109.08-fast.flm              53744.08
sn2006D-20060126.51-fast.flm              53761.51
sn2006D-20060207.45-mmt.flm               53773.45
sn2006E-20060126.53-fast.flm              53761.53
sn2006H-20060122.11-fast.flm              53757.11
sn2006H-20060123.13-fast.flm              53758.13
sn2006H-20060124.15-fast.flm              53759.15
sn2006H-20060125.16-fast.flm              53760.16
sn2006H-20060127.26-fast.flm              53762.26
sn2006H-20060128.11-fast.flm              53763.11
sn2006H-20060129.13-fast.flm              53764.13
sn2006H-20060130.16-fast.flm              53765.16
sn2006H-20060131.11-fast.flm              53766.11
sn2006H-20060201.11-fast.flm              53767.11
sn2006H-20060202.11-fast.flm              53768.11
sn2006H-20060203.12-fast.flm              53769.12
sn2006H-20060204.11-fast.flm              53770.11
sn2006H-20060206.21-fast.flm              53772.21
sn2006N-20060122.23-fast.flm              53757.23
sn2006N-20060124.26-fast.flm              53759.26
sn2006N-20060126.32-fast.flm              53761.32
sn2006N-20060127.24-fast.flm              53762.24
sn2006N-20060128.22-fast.flm              53763.22
sn2006N-20060130.22-fast.flm              53765.22
sn2006N-20060131.22-fast.flm              53766.22
sn2006N-20060201.21-fast.flm              53767.21
sn2006N-20060202.20-fast.flm              53768.20
sn2006N-20060203.21-fast.flm              53769.21
sn2006N-20060206.32-fast.flm              53772.32
sn2006N-20060223.18-fast.flm              53789.18
sn2006R-20060129.53-fast.flm              53764.53
sn2006S-20060128.50-fast.flm              53763.50
sn2006S-20060129.51-fast.flm              53764.51
sn2006S-20060131.49-fast.flm              53766.49
sn2006S-20060202.47-fast.flm              53768.47
sn2006S-20060203.47-fast.flm              53769.47
sn2006S-20060204.47-fast.flm              53770.47
sn2006S-20060206.48-fast.flm              53772.48
sn2006S-20060207.43-mmt.flm               53773.43
sn2006S-20060224.39-fast.flm              53790.39
sn2006X-20060221.40-fast.flm              53787.40
sn2006X-20060222.41-fast.flm              53788.41
sn2006X-20060224.36-fast.flm              53790.36
sn2006X-20060225.36-fast.flm              53791.36
sn2006X-20060226.32-fast.flm              53792.32
sn2006X-20060227.44-fast.flm              53793.44
sn2006X-20060228.34-fast.flm              53794.34
sn2006X-20060302.47-fast.flm              53796.47
sn2006X-20060303.41-fast.flm              53797.41
sn2006X-20060304.51-fast.flm              53798.51
sn2006X-20060305.46-fast.flm              53799.46
sn2006X-20060306.42-fast.flm              53800.42
sn2006X-20060309.30-fast.flm              53803.30
sn2006X-20060321.30-fast.flm              53815.30
sn2006X-20060323.35-fast.flm              53817.35
sn2006X-20060324.34-fast.flm              53818.34
sn2006X-20060325.46-fast.flm              53819.46
sn2006X-20060326.26-fast.flm              53820.26
sn2006X-20060331.39-fast.flm              53825.39
sn2006X-20060403.36-fast.flm              53828.36
sn2006X-20060404.33-fast.flm              53829.33
sn2006X-20060421.23-fast.flm              53846.23
sn2006X-20060424.22-fast.flm              53849.22
sn2006X-20060504.18-fast.flm              53859.18
sn2006X-20060721.16-fast.flm              53937.16
sn2006ac-20060221.43-fast.flm             53787.43
sn2006ac-20060222.43-fast.flm             53788.43
sn2006ac-20060224.37-fast.flm             53790.37
sn2006ac-20060225.38-fast.flm             53791.38
sn2006ac-20060226.34-fast.flm             53792.34
sn2006ac-20060228.36-fast.flm             53794.36
sn2006ac-20060302.48-fast.flm             53796.48
sn2006ac-20060304.54-fast.flm             53798.54
sn2006ac-20060305.48-fast.flm             53799.48
sn2006ac-20060309.33-fast.flm             53803.33
sn2006ac-20060321.35-fast.flm             53815.35
sn2006ac-20060324.36-fast.flm             53818.36
sn2006ak-20060221.33-fast.flm             53787.33
sn2006al-20060224.34-fast.flm             53790.34
sn2006al-20060225.32-fast.flm             53791.32
sn2006al-20060226.29-fast.flm             53792.29
sn2006al-20060227.42-fast.flm             53793.42
sn2006al-20060228.38-fast.flm             53794.38
sn2006al-20060303.35-fast.flm             53797.35
sn2006ap-20060304.52-fast.flm             53798.52
sn2006ax-20060323.31-fast.flm             53817.31
sn2006ax-20060324.30-fast.flm             53818.30
sn2006ax-20060326.29-fast.flm             53820.29
sn2006ax-20060402.30-fast.flm             53827.30
sn2006az-20060331.37-fast.flm             53825.37
sn2006az-20060403.30-fast.flm             53828.30
sn2006bb-20060402.20-fast.flm             53827.20
sn2006bk-20060421.30-fast.flm             53846.30
sn2006bk-20060423.31-fast.flm             53848.31
sn2006bm-20060420.27-fast.flm             53845.27
sn2006bq-20060427.35-fast.flm             53852.35
sn2006br-20060427.33-fast.flm             53852.33
sn2006br-20060430.18-fast.flm             53855.18
sn2006bt-20060429.41-fast.flm             53854.41
sn2006bt-20060501.39-fast.flm             53856.39
sn2006bt-20060502.33-fast.flm             53857.33
sn2006bt-20060503.33-fast.flm             53858.33
sn2006bt-20060504.35-fast.flm             53859.35
sn2006bt-20060505.27-fast.flm             53860.27
sn2006bt-20060507.30-fast.flm             53862.30
sn2006bt-20060508.31-fast.flm             53863.31
sn2006bt-20060519.28-fast.flm             53874.28
sn2006bu-20060505.19-fast.flm             53860.19
sn2006bw-20060502.31-fast.flm             53857.31
sn2006bz-20060506.16-fast.flm             53861.16
sn2006bz-20060507.22-fast.flm             53862.22
sn2006bz-20060508.23-fast.flm             53863.23
sn2006cc-20060508.34-fast.flm             53863.34
sn2006cf-20060519.25-fast.flm             53874.25
sn2006cf-20060520.16-fast.flm             53875.16
sn2006cf-20060521.27-fast.flm             53876.27
sn2006cf-20060522.26-fast.flm             53877.26
sn2006cf-20060524.21-fast.flm             53879.21
sn2006cf-20060604.22-fast.flm             53890.22
sn2006cf-20060618.19-fast.flm             53904.19
sn2006cj-20060521.29-fast.flm             53876.29
sn2006cj-20060522.29-fast.flm             53877.29
sn2006cj-20060523.33-fast.flm             53878.33
sn2006cj-20060528.19-fast.flm             53883.19
sn2006cj-20060529.26-fast.flm             53884.26
sn2006cj-20060601.28-fast.flm             53887.28
sn2006cj-20060602.21-fast.flm             53888.21
sn2006cj-20060604.27-fast.flm             53890.27
sn2006cm-20060528.45-fast.flm             53883.45
sn2006cm-20060529.46-fast.flm             53884.46
sn2006cp-20060530.25-fast.flm             53885.25
sn2006cp-20060531.25-fast.flm             53886.25
sn2006cp-20060601.26-fast.flm             53887.26
sn2006cp-20060602.16-fast.flm             53888.16
sn2006cp-20060604.24-fast.flm             53890.24
sn2006cp-20060617.21-fast.flm             53903.21
sn2006cp-20060618.21-fast.flm             53904.21
sn2006cp-20060620.19-fast.flm             53906.19
sn2006cp-20060721.18-fast.flm             53937.18
sn2006cp-20060722.17-fast.flm             53938.17
sn2006cp-20060723.17-fast.flm             53939.17
sn2006cq-20060531.27-fast.flm             53886.27
sn2006cs-20060605.26-fast.flm             53891.26
sn2006cz-20060617.24-fast.flm             53903.24
sn2006cz-20060619.26-fast.flm             53905.26
sn2006cz-20060620.24-fast.flm             53906.24
sn2006da-20060617.44-fast.flm             53903.44
sn2006da-20060619.45-fast.flm             53905.45
sn2006dt-20060721.20-fast.flm             53937.20
sn2006dt-20060722.19-fast.flm             53938.19
sn2006dt-20060723.19-fast.flm             53939.19
sn2006dv-20060725.43-fast.flm             53941.43
sn2006em-20060902.41-fast.flm             53980.41
sn2006eq-20060902.26-fast.flm             53980.26
sn2006et-20060918.36-fast.flm             53996.36
sn2006et-20060922.37-fast.flm             54000.37
sn2006eu-20060916.17-fast.flm             53994.17
sn2006ev-20060916.23-fast.flm             53994.23
sn2006gj-20060920.43-fast.flm             53998.43
sn2006gj-20060924.46-fast.flm             54002.46
sn2006gr-20060923.22-fast.flm             54001.22
sn2006gr-20060924.26-fast.flm             54002.26
sn2006gr-20060925.23-fast.flm             54003.23
sn2006gr-20060926.25-fast.flm             54004.25
sn2006gr-20060927.30-fast.flm             54005.30
sn2006gr-20060928.18-fast.flm             54006.18
sn2006gr-20060929.13-fast.flm             54007.13
sn2006gr-20060930.30-fast.flm             54008.30
sn2006gr-20061002.26-fast.flm             54010.26
sn2006gr-20061003.26-fast.flm             54011.26
sn2006gr-20061014.14-fast.flm             54022.14
sn2006gr-20061017.24-fast.flm             54025.24
sn2006gr-20061023.18-fast.flm             54031.18
sn2006gr-20061028.16-fast.flm             54036.16
sn2006gr-20061029.23-fast.flm             54037.23
sn2006gr-20061114.11-fast.flm             54053.11
sn2006gr-20061123.16-fast.flm             54062.16
sn2006gt-20060925.36-fast.flm             54003.36
sn2006gt-20060926.38-fast.flm             54004.38
sn2006gt-20060927.37-fast.flm             54005.37
sn2006gz-20060928.13-fast.flm             54006.13
sn2006gz-20060929.10-fast.flm             54007.10
sn2006gz-20060930.13-fast.flm             54008.13
sn2006gz-20061002.15-fast.flm             54010.15
sn2006gz-20061003.13-fast.flm             54011.13
sn2006gz-20061019.13-fast.flm             54027.13
sn2006gz-20061020.12-fast.flm             54028.12
sn2006gz-20061021.12-fast.flm             54029.12
sn2006gz-20061022.09-fast.flm             54030.09
sn2006gz-20061023.09-fast.flm             54031.09
sn2006hb-20060928.51-fast.flm             54006.51
sn2006hb-20060929.51-fast.flm             54007.51
sn2006hb-20060930.50-fast.flm             54008.50
sn2006hb-20061001.52-fast.flm             54009.52
sn2006hb-20061002.47-fast.flm             54010.47
sn2006hb-20061003.51-fast.flm             54011.51
sn2006hb-20061015.47-fast.flm             54023.47
sn2006hb-20061022.39-fast.flm             54030.39
sn2006je-20061019.38-fast.flm             54027.38
sn2006ke-20061021.46-fast.flm             54029.46
sn2006ke-20061027.46-fast.flm             54035.46
sn2006kf-20061027.39-fast.flm             54035.39
sn2006le-20061027.52-fast.flm             54035.52
sn2006le-20061030.43-fast.flm             54038.43
sn2006le-20061031.45-fast.flm             54039.45
sn2006le-20061101.43-fast.flm             54040.43
sn2006le-20061111.39-fast.flm             54050.39
sn2006le-20061112.40-fast.flm             54051.40
sn2006le-20061114.38-fast.flm             54053.38
sn2006le-20061115.44-fast.flm             54054.44
sn2006le-20061116.42-fast.flm             54055.42
sn2006le-20061117.44-fast.flm             54056.44
sn2006le-20061119.40-fast.flm             54058.40
sn2006le-20061121.37-fast.flm             54060.37
sn2006le-20061122.38-fast.flm             54061.38
sn2006le-20061123.36-fast.flm             54062.36
sn2006le-20061125.36-fast.flm             54064.36
sn2006le-20061212.30-fast.flm             54081.30
sn2006le-20061214.30-fast.flm             54083.30
sn2006le-20061216.33-fast.flm             54085.33
sn2006le-20061217.29-fast.flm             54086.29
sn2006le-20061220.38-fast.flm             54089.38
sn2006le-20061222.27-fast.flm             54091.27
sn2006le-20061226.28-fast.flm             54095.28
sn2006le-20061227.32-fast.flm             54096.32
sn2006lf-20061028.51-fast.flm             54036.51
sn2006lf-20061029.40-fast.flm             54037.40
sn2006lf-20061030.41-fast.flm             54038.41
sn2006lf-20061031.42-fast.flm             54039.42
sn2006lf-20061101.40-fast.flm             54040.40
sn2006lf-20061111.36-fast.flm             54050.36
sn2006lf-20061112.37-fast.flm             54051.37
sn2006lf-20061113.36-fast.flm             54052.36
sn2006lf-20061115.42-fast.flm             54054.42
sn2006lf-20061116.39-fast.flm             54055.39
sn2006lf-20061117.42-fast.flm             54056.42
sn2006lf-20061119.35-fast.flm             54058.35
sn2006lf-20061122.35-fast.flm             54061.35
sn2006lf-20061125.34-fast.flm             54064.34
sn2006lf-20061214.28-fast.flm             54083.28
sn2006lf-20061216.30-fast.flm             54085.30
sn2006lf-20061221.21-fast.flm             54090.21
sn2006lf-20061222.24-fast.flm             54091.24
sn2006lf-20061226.26-fast.flm             54095.26
sn2006lf-20061227.29-fast.flm             54096.29
sn2006mo-20061113.21-fast.flm             54052.21
sn2006nz-20061117.18-fast.flm             54056.18
sn2006oa-20061118.16-fast.flm             54057.16
sn2006oa-20061119.16-fast.flm             54058.16
sn2006oa-20061121.09-fast.flm             54060.09
sn2006oa-20061122.16-fast.flm             54061.16
sn2006oa-20061123.13-fast.flm             54062.13
sn2006oa-20061125.08-fast.flm             54064.08
sn2006oa-20061127.10-fast.flm             54066.10
sn2006oq-20061121.53-fast.flm             54060.53
sn2006or-20061122.51-fast.flm             54061.51
sn2006ot-20061124.23-fast.flm             54063.23
sn2006ot-20061127.30-fast.flm             54066.30
sn2006ou-20061126.52-fast.flm             54065.52
sn2006sr-20061222.12-fast.flm             54091.12
sn2006sr-20061224.09-fast.flm             54093.09
sn2006sr-20061225.12-fast.flm             54094.12
sn2006sr-20061226.13-fast.flm             54095.13
sn2006sr-20061227.09-fast.flm             54096.09
sn2006sr-20070110.12-fast.flm             54110.12
sn2006su-20061224.53-fast.flm             54093.53
sn2006te-20070109.49-fast.flm             54109.49
sn2007A-20070109.12-fast.flm              54109.12
sn2007A-20070110.14-fast.flm              54110.14
sn2007A-20070117.11-fast.flm              54117.11
sn2007B-20070109.10-fast.flm              54109.10
sn2007B-20070110.10-fast.flm              54110.10
sn2007B-20070115.09-fast.flm              54115.09
sn2007B-20070117.09-fast.flm              54117.09
sn2007F-20070114.49-fast.flm              54114.49
sn2007F-20070115.53-fast.flm              54115.53
sn2007F-20070116.54-fast.flm              54116.54
sn2007F-20070117.53-fast.flm              54117.53
sn2007F-20070121.55-fast.flm              54121.55
sn2007F-20070122.49-fast.flm              54122.49
sn2007F-20070126.43-fast.flm              54126.43
sn2007F-20070210.39-fast.flm              54141.39
sn2007F-20070219.43-fast.flm              54150.43
sn2007F-20070225.43-fast.flm              54156.43
sn2007F-20070309.39-fast.flm              54168.39
sn2007F-20070318.37-fast.flm              54177.37
sn2007F-20070415.31-fast.flm              54205.31
sn2007H-20070117.35-fast.flm              54117.35
sn2007S-20070208.34-fast.flm              54139.34
sn2007S-20070209.30-fast.flm              54140.30
sn2007S-20070210.32-fast.flm              54141.32
sn2007S-20070212.33-fast.flm              54143.33
sn2007S-20070219.32-fast.flm              54150.32
sn2007S-20070221.32-fast.flm              54152.32
sn2007S-20070225.30-fast.flm              54156.30
sn2007S-20070226.30-fast.flm              54157.30
sn2007S-20070310.28-fast.flm              54169.28
sn2007S-20070319.24-fast.flm              54178.24
sn2007S-20070414.25-fast.flm              54204.25
sn2007S-20070419.30-fast.flm              54209.30
sn2007ae-20070225.54-fast.flm             54156.54
sn2007ae-20070226.53-fast.flm             54157.53
sn2007af-20070309.47-fast.flm             54168.47
sn2007af-20070310.46-fast.flm             54169.46
sn2007af-20070311.45-fast.flm             54170.45
sn2007af-20070312.44-fast.flm             54171.44
sn2007af-20070313.45-fast.flm             54172.45
sn2007af-20070314.44-fast.flm             54173.44
sn2007af-20070315.39-fast.flm             54174.39
sn2007af-20070317.42-fast.flm             54176.42
sn2007af-20070318.41-fast.flm             54177.41
sn2007af-20070319.42-fast.flm             54178.42
sn2007af-20070320.48-fast.flm             54179.48
sn2007af-20070325.35-fast.flm             54184.35
sn2007af-20070326.39-fast.flm             54185.39
sn2007af-20070327.45-fast.flm             54186.45
sn2007af-20070408.32-fast.flm             54198.32
sn2007af-20070412.45-fast.flm             54202.45
sn2007af-20070415.33-fast.flm             54205.33
sn2007af-20070416.35-fast.flm             54206.35
sn2007af-20070418.28-fast.flm             54208.28
sn2007af-20070423.32-fast.flm             54213.32
sn2007af-20070512.29-fast.flm             54232.29
sn2007af-20070515.27-fast.flm             54235.27
sn2007af-20070517.24-fast.flm             54237.24
sn2007af-20070521.26-fast.flm             54241.26
sn2007af-20070524.30-fast.flm             54244.30
sn2007af-20070611.20-fast.flm             54262.20
sn2007af-20070615.21-fast.flm             54266.21
sn2007af-20070620.18-fast.flm             54271.18
sn2007af-20070625.17-fast.flm             54276.17
sn2007af-20070710.17-fast.flm             54291.17
sn2007af-20070718.21-fast.flm             54299.21
sn2007af-20080111.53-mmt.flm              54476.53
sn2007al-20070312.31-fast.flm             54171.31
sn2007al-20070313.23-fast.flm             54172.23
sn2007al-20070314.26-fast.flm             54173.26
sn2007al-20070315.23-fast.flm             54174.23
sn2007al-20070318.25-fast.flm             54177.25
sn2007al-20070320.11-ldss3.flm            54179.11
sn2007al-20070320.24-fast.flm             54179.24
sn2007al-20070321.33-fast.flm             54180.33
sn2007ao-20070315.42-fast.flm             54174.42
sn2007ao-20070318.39-fast.flm             54177.39
sn2007ao-20070320.34-ldss3.flm            54179.34
sn2007ao-20070320.47-fast.flm             54179.47
sn2007ap-20070315.45-fast.flm             54174.45
sn2007ap-20070319.46-fast.flm             54178.46
sn2007at-20070319.44-fast.flm             54178.44
sn2007at-20070320.38-ldss3.flm            54179.38
sn2007au-20070319.26-fast.flm             54178.26
sn2007au-20070320.20-fast.flm             54179.20
sn2007au-20070321.14-fast.flm             54180.14
sn2007au-20070326.15-fast.flm             54185.15
sn2007ax-20070326.21-fast.flm             54185.21
sn2007ax-20070327.26-fast.flm             54186.26
sn2007ax-20070407.16-fast.flm             54197.16
sn2007ax-20070414.21-fast.flm             54204.21
sn2007ax-20070416.17-fast.flm             54206.17
sn2007ax-20070418.19-fast.flm             54208.19
sn2007ba-20070409.43-fast.flm             54199.43
sn2007ba-20070411.50-fast.flm             54201.50
sn2007ba-20070412.47-fast.flm             54202.47
sn2007bc-20070407.24-fast.flm             54197.24
sn2007bc-20070414.27-fast.flm             54204.27
sn2007bc-20070416.21-fast.flm             54206.21
sn2007bc-20070417.36-fast.flm             54207.36
sn2007bc-20070511.18-fast.flm             54231.18
sn2007bc-20070516.19-fast.flm             54236.19
sn2007bc-20070524.16-fast.flm             54244.16
sn2007bc-20070610.18-fast.flm             54261.18
sn2007bd-20070407.18-fast.flm             54197.18
sn2007bd-20070408.18-fast.flm             54198.18
sn2007bd-20070412.18-fast.flm             54202.18
sn2007bd-20070415.20-fast.flm             54205.20
sn2007bd-20070418.22-fast.flm             54208.22
sn2007bd-20070425.17-fast.flm             54215.17
sn2007bj-20070422.41-fast.flm             54212.41
sn2007bj-20070425.40-fast.flm             54215.40
sn2007bj-20070514.35-fast.flm             54234.35
sn2007bj-20070519.39-fast.flm             54239.39
sn2007bj-20070523.33-fast.flm             54243.33
sn2007bj-20070609.28-fast.flm             54260.28
sn2007bj-20070613.29-fast.flm             54264.29
sn2007bk-20070422.38-fast.flm             54212.38
sn2007bm-20070423.23-fast.flm             54213.23
sn2007bm-20070425.19-fast.flm             54215.19
sn2007bm-20070511.16-fast.flm             54231.16
sn2007bm-20070514.16-fast.flm             54234.16
sn2007bm-20070517.17-fast.flm             54237.17
sn2007bm-20070520.17-fast.flm             54240.17
sn2007bm-20070522.17-fast.flm             54242.17
sn2007bm-20070525.17-fast.flm             54245.17
sn2007bm-20070608.16-fast.flm             54259.16
sn2007bm-20070612.17-fast.flm             54263.17
sn2007bm-20070619.18-fast.flm             54270.18
sn2007bz-20070512.31-fast.flm             54232.31
sn2007ca-20070510.23-fast.flm             54230.23
sn2007ca-20070512.27-fast.flm             54232.27
sn2007ca-20070513.21-fast.flm             54233.21
sn2007ca-20070516.26-fast.flm             54236.26
sn2007ca-20070518.32-fast.flm             54238.32
sn2007ca-20070520.22-fast.flm             54240.22
sn2007ca-20070611.18-fast.flm             54262.18
sn2007ca-20070614.23-fast.flm             54265.23
sn2007ca-20070622.18-fast.flm             54273.18
sn2007cb-20070510.25-fast.flm             54230.25
sn2007cc-20070509.28-fast.flm             54229.28
sn2007cf-20070510.29-fast.flm             54230.29
sn2007cf-20070513.26-fast.flm             54233.26
sn2007cg-20070514.24-fast.flm             54234.24
sn2007cg-20070515.22-fast.flm             54235.22
sn2007cg-20070516.24-fast.flm             54236.24
sn2007ci-20070518.20-fast.flm             54238.20
sn2007ci-20070519.18-fast.flm             54239.18
sn2007ci-20070520.20-fast.flm             54240.20
sn2007ci-20070521.19-fast.flm             54241.19
sn2007ci-20070522.19-fast.flm             54242.19
sn2007ci-20070524.19-fast.flm             54244.19
sn2007ci-20070525.19-fast.flm             54245.19
sn2007ci-20070608.18-fast.flm             54259.18
sn2007ci-20070612.19-fast.flm             54263.19
sn2007ci-20070614.18-fast.flm             54265.18
sn2007ci-20070617.20-fast.flm             54268.20
sn2007cj-20070521.05-ldss3.flm            54241.05
sn2007co-20070608.35-fast.flm             54259.35
sn2007co-20070609.33-fast.flm             54260.33
sn2007co-20070610.39-fast.flm             54261.39
sn2007co-20070612.35-fast.flm             54263.35
sn2007co-20070613.39-fast.flm             54264.39
sn2007co-20070614.38-fast.flm             54265.38
sn2007co-20070615.36-fast.flm             54266.36
sn2007co-20070616.35-fast.flm             54267.35
sn2007co-20070617.34-fast.flm             54268.34
sn2007co-20070618.35-fast.flm             54269.35
sn2007co-20070619.45-fast.flm             54270.45
sn2007co-20070620.34-fast.flm             54271.34
sn2007co-20070621.33-fast.flm             54272.33
sn2007co-20070622.38-fast.flm             54273.38
sn2007co-20070624.36-fast.flm             54275.36
sn2007co-20070625.40-fast.flm             54276.40
sn2007co-20070911.16-mmt.flm              54354.16
sn2007cp-20070615.18-fast.flm             54266.18
sn2007cp-20070616.17-fast.flm             54267.17
sn2007cp-20070619.20-fast.flm             54270.20
sn2007cq-20070624.45-fast.flm             54275.45
sn2007cq-20070625.45-fast.flm             54276.45
sn2007fb-20070707.44-fast.flm             54288.44
sn2007fb-20070711.41-fast.flm             54292.41
sn2007fb-20070716.44-fast.flm             54297.44
sn2007fb-20070718.48-fast.flm             54299.48
sn2007fb-20070719.48-fast.flm             54300.48
sn2007fb-20070720.46-fast.flm             54301.46
sn2007fb-20070902.32-fast.flm             54345.32
sn2007fb-20070904.38-fast.flm             54347.38
sn2007fb-20070908.28-fast.flm             54351.28
sn2007fb-20070910.35-fast.flm             54353.35
sn2007fb-20071015.30-fast.flm             54388.30
sn2007fc-20070711.47-fast.flm             54292.47
sn2007fs-20070718.42-fast.flm             54299.42
sn2007fs-20070719.43-fast.flm             54300.43
sn2007fs-20070720.44-fast.flm             54301.44
sn2007fs-20070902.29-fast.flm             54345.29
sn2007fs-20070905.28-fast.flm             54348.28
sn2007fs-20070909.33-fast.flm             54352.33
sn2007fs-20070915.23-fast.flm             54358.23
sn2007fs-20071010.22-fast.flm             54383.22
sn2007hj-20070903.28-fast.flm             54346.28
sn2007hj-20070904.36-fast.flm             54347.36
sn2007hj-20070905.30-fast.flm             54348.30
sn2007hj-20070907.32-fast.flm             54350.32
sn2007hj-20070908.30-fast.flm             54351.30
sn2007hj-20070909.35-fast.flm             54352.35
sn2007hj-20070910.33-fast.flm             54353.33
sn2007hj-20070912.34-fast.flm             54355.34
sn2007hj-20070913.33-fast.flm             54356.33
